%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1728111973383976556,2379,1728111974999534527,gps,0,1,37.288933,127.10706889999999,106.711,0.059536,0.0,0.0,0.0,0.059536,0.0,0.0,0.0,0.189225,2
1728111973480554786,2380,1728111975099534500,gps,0,1,37.2889331,127.10706889999999,106.69500000000001,0.059536,0.0,0.0,0.0,0.059536,0.0,0.0,0.0,0.188356,2
1728111973580110204,2381,1728111975199534475,gps,0,1,37.2889331,127.1070688,106.677,0.059536,0.0,0.0,0.0,0.059536,0.0,0.0,0.0,0.18662399999999998,2
1728111973680368616,2382,1728111975299534450,gps,0,1,37.2889331,127.1070688,106.66,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.18489999999999998,2
1728111973779734557,2383,1728111975399534424,gps,0,1,37.288933199999995,127.1070688,106.644,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.18404099999999998,2
1728111973880097251,2384,1728111975499534399,gps,0,1,37.288933199999995,127.1070688,106.631,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.18318399999999999,2
1728111973980637091,2385,1728111975599534374,gps,0,1,37.288933199999995,127.1070687,106.61500000000001,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.181476,2
1728111974078715163,2386,1728111975699534348,gps,0,1,37.288933199999995,127.1070687,106.607,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.18062499999999998,2
1728111974179224825,2387,1728111975799534323,gps,0,1,37.288933199999995,127.1070687,106.59400000000001,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.179776,2
1728111974280698236,2388,1728111975899534298,gps,0,1,37.288933199999995,127.1070687,106.596,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.179776,2
1728111974382784479,2389,1728111975999534273,gps,0,1,37.288933199999995,127.1070687,106.604,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.179776,2
1728111974482284341,2390,1728111976099534247,gps,0,1,37.288933199999995,127.1070687,106.607,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.179776,2
1728111974580102351,2391,1728111976199534221,gps,0,1,37.288933199999995,127.1070687,106.60900000000001,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.18062499999999998,2
1728111974679061715,2392,1728111976299534196,gps,0,1,37.288933199999995,127.1070687,106.616,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.18062499999999998,2
1728111974780152406,2393,1728111976399534171,gps,0,1,37.2889331,127.1070688,106.616,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.181476,2
1728111974879625716,2394,1728111976499534145,gps,0,1,37.2889331,127.1070688,106.62100000000001,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.181476,2
1728111974979248163,2395,1728111976599534120,gps,0,1,37.2889331,127.1070688,106.634,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.181476,2
1728111975080111626,2396,1728111976699534094,gps,0,1,37.2889331,127.1070688,106.639,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.182329,2
1728111975179723418,2397,1728111976799534069,gps,0,1,37.2889331,127.1070688,106.631,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.182329,2
1728111975278991931,2398,1728111976899534043,gps,0,1,37.2889331,127.1070688,106.643,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.18318399999999999,2
1728111975383358150,2399,1728111976999534019,gps,0,1,37.288933,127.10706889999999,106.639,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.18404099999999998,2
1728111975479196339,2400,1728111977099533993,gps,0,1,37.288933,127.10706889999999,106.644,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.18404099999999998,2
1728111975579181674,2401,1728111977199533967,gps,0,1,37.2889331,127.107069,106.645,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.18489999999999998,2
1728111975679697444,2402,1728111977299533942,gps,0,1,37.2889331,127.10706909999999,106.652,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.18489999999999998,2
1728111975779049606,2403,1728111977399533916,gps,0,1,37.288933199999995,127.10706909999999,106.649,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.18576099999999998,2
1728111975878133071,2404,1728111977499533891,gps,0,1,37.2889333,127.10706929999999,106.65,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.18576099999999998,2
1728111975979946993,2405,1728111977599533866,gps,0,1,37.2889333,127.1070694,106.656,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.18662399999999998,2
1728111976079022491,2406,1728111977699533840,gps,0,1,37.2889333,127.1070694,106.657,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.18662399999999998,2
1728111976178039023,2407,1728111977799533815,gps,0,1,37.2889334,127.1070694,106.669,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.187489,2
1728111976278536013,2408,1728111977899533790,gps,0,1,37.2889333,127.1070695,106.67,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.187489,2
1728111976382994275,2409,1728111977999533765,gps,0,1,37.2889333,127.1070695,106.671,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.188356,2
1728111976479912536,2410,1728111978099533739,gps,0,1,37.2889333,127.10706959999999,106.68,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.188356,2
1728111976578670974,2411,1728111978199533713,gps,0,1,37.2889335,127.10706979999999,106.673,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.189225,2
1728111976678147129,2412,1728111978299533688,gps,0,1,37.2889335,127.1070699,106.684,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.189225,2
1728111976777340583,2413,1728111978399533663,gps,0,1,37.2889337,127.10707009999999,106.688,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.190096,2
1728111976878473309,2414,1728111978499533638,gps,0,1,37.288933899999996,127.1070702,106.677,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.190096,2
1728111976978981917,2415,1728111978599533612,gps,0,1,37.2889341,127.1070704,106.681,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.190969,2
1728111977076445162,2416,1728111978699533587,gps,0,1,37.2889342,127.1070706,106.68900000000001,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.190969,2
1728111977176581347,2417,1728111978799533561,gps,0,1,37.288934399999995,127.1070707,106.693,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.190969,2
1728111977276539219,2418,1728111978899533536,gps,0,1,37.2889347,127.1070709,106.7,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.191844,2
1728111977382740692,2419,1728111978999533512,gps,0,1,37.2889348,127.1070712,106.712,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.191844,2
1728111977478380215,2420,1728111979099533485,gps,0,1,37.2889352,127.1070712,106.679,0.059049,0.0,0.0,0.0,0.059049,0.0,0.0,0.0,0.190969,2
1728111977577496610,2421,1728111979199533460,gps,0,1,37.2889355,127.1070714,106.669,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.190096,2
1728111977676848868,2422,1728111979299533435,gps,0,1,37.288935699999996,127.1070716,106.66,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.188356,2
1728111977777877409,2423,1728111979399533410,gps,0,1,37.2889361,127.10707169999999,106.636,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.18662399999999998,2
1728111977877493716,2424,1728111979499533384,gps,0,1,37.2889364,127.1070719,106.626,0.058564,0.0,0.0,0.0,0.058564,0.0,0.0,0.0,0.18489999999999998,2
